ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
348,0.61,0.64,easting,0.199
348,0.64,0.7,easting,0.912
349,0.61,0.64,easting,1.197
349,0.64,0.7,easting,1.995
350,0.61,0.64,easting,0.151
351,0.61,0.64,easting,1.079
351,0.64,0.7,easting,1.481
352,0.61,0.64,easting,1.169
353,0.61,0.64,easting,0.585
353,0.64,0.7,easting,0.729
354,0.61,0.64,easting,1.282
354,0.64,0.7,easting,1.481
355,0.61,0.64,easting,0.129
356,0.61,0.64,easting,1.567
358,0.61,0.64,easting,0.744
358,0.64,0.7,easting,-0.233
359,0.61,0.64,easting,1.492
360,0.61,0.64,easting,1.006
361,0.61,0.64,easting,0.239
362,0.61,0.64,easting,1.679
363,0.61,0.64,easting,2.012
364,0.61,0.64,easting,1.477
365,0.61,0.64,easting,-0.106
366,0.61,0.64,easting,1.586
366,0.64,0.7,easting,1.009
367,0.61,0.64,easting,0.435
367,0.64,0.7,easting,1.131
368,0.61,0.64,easting,-0.445
368,0.64,0.7,easting,-0.083
369,0.61,0.64,easting,0.998
370,0.61,0.64,easting,0.733
371,0.61,0.64,easting,1.73
372,0.61,0.64,easting,1.689
372,0.64,0.7,easting,1.103
373,0.61,0.64,easting,0.721
373,0.64,0.7,easting,0.635
374,0.61,0.64,easting,0.945
374,0.64,0.7,easting,1.116
376,0.61,0.64,easting,0.015
376,0.64,0.7,easting,0.807
377,0.64,0.7,easting,0.581
378,0.61,0.64,easting,-0.478
378,0.64,0.7,easting,1.002
378,0.7,0.76,easting,0.477
379,0.61,0.64,easting,0.762
379,0.64,0.7,easting,1.596
379,0.7,0.76,easting,1.209
380,0.61,0.64,easting,1.446
380,0.64,0.7,easting,-0.156
380,0.7,0.76,easting,2.212
381,0.64,0.7,easting,-0.449
381,0.7,0.76,easting,0.56
382,0.61,0.64,easting,1.561
382,0.64,0.7,easting,1.325
382,0.7,0.76,easting,0.197
383,0.61,0.64,easting,0.951
383,0.64,0.7,easting,0.728
383,0.7,0.76,easting,0.555
384,0.61,0.64,easting,0.532
384,0.64,0.7,easting,1.06
384,0.7,0.76,easting,0.765
384,0.76,0.82,easting,2.054
385,0.61,0.64,easting,0.52
385,0.64,0.7,easting,1.977
385,0.7,0.76,easting,0.538
385,0.76,0.82,easting,0.671
386,0.61,0.64,easting,0.572
386,0.64,0.7,easting,1.184
387,0.61,0.64,easting,0.473
