ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.16,0.18,easting,-0.025
1,0.18,0.2,easting,-0.039
1,0.2,0.22,easting,-0.039
1,0.22,0.24,easting,-0.034
1,0.24,0.26,easting,-0.038
1,0.26,0.28,easting,-0.035
1,0.28,0.3,easting,-0.036
1,0.3,0.32,easting,-0.033
1,0.32,0.34,easting,-0.027
1,0.34,0.36,easting,-0.027
1,0.36,0.38,easting,-0.03
1,0.38,0.4,easting,-0.031
1,0.4,0.42,easting,-0.033
1,0.42,0.44,easting,-0.032
1,0.44,0.46,easting,-0.036
1,0.46,0.48,easting,-0.041
1,0.48,0.5,easting,-0.047
1,0.5,0.52,easting,-0.047
1,0.52,0.54,easting,-0.045
2,0.16,0.18,easting,0.076
2,0.18,0.2,easting,0.069
2,0.2,0.22,easting,0.072
2,0.22,0.24,easting,0.072
2,0.24,0.26,easting,0.069
2,0.26,0.28,easting,0.069
2,0.28,0.3,easting,0.069
2,0.3,0.32,easting,0.072
2,0.32,0.34,easting,0.07
2,0.34,0.36,easting,0.073
2,0.36,0.38,easting,0.076
2,0.38,0.4,easting,0.076
2,0.4,0.42,easting,0.072
2,0.42,0.44,easting,0.066
2,0.44,0.46,easting,0.065
2,0.46,0.48,easting,0.066
2,0.48,0.5,easting,0.058
2,0.5,0.52,easting,0.057
2,0.52,0.54,easting,0.059
2,0.54,0.56,easting,0.059
2,0.56,0.58,easting,0.058
2,0.58,0.6,easting,0.056
3,0.16,0.18,easting,0.015
3,0.18,0.2,easting,0.003
3,0.2,0.22,easting,0.008
3,0.22,0.24,easting,0.011
3,0.24,0.26,easting,0.013
3,0.26,0.28,easting,0.013
3,0.28,0.3,easting,0.004
3,0.3,0.32,easting,0.014
3,0.32,0.34,easting,0.013
3,0.34,0.36,easting,0.004
3,0.36,0.38,easting,0.009
3,0.38,0.4,easting,0.014
3,0.4,0.42,easting,0.01
3,0.42,0.44,easting,0.001
3,0.44,0.46,easting,-0.002
4,0.16,0.18,easting,0.052
4,0.18,0.2,easting,0.047
4,0.2,0.22,easting,0.054
4,0.22,0.24,easting,0.058
4,0.24,0.26,easting,0.065
4,0.26,0.28,easting,0.057
4,0.28,0.3,easting,0.058
4,0.3,0.32,easting,0.068
4,0.32,0.34,easting,0.063
4,0.34,0.36,easting,0.055
4,0.36,0.38,easting,0.054
4,0.38,0.4,easting,0.059
4,0.4,0.42,easting,0.061
4,0.42,0.44,easting,0.051
5,0.16,0.18,easting,0.061
5,0.18,0.2,easting,0.049
5,0.2,0.22,easting,0.056
5,0.22,0.24,easting,0.061
5,0.24,0.26,easting,0.054
5,0.26,0.28,easting,0.053
5,0.28,0.3,easting,0.059
